data.results.uri	data.results.label	data.results.type.uri	data.results.type.label
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1303	Use firing devices under supervision on a firing operation according to the ignition/firing plan (verbal or written).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-287	Ensure the provisions in the cooperative agreements include direction for incident business management and related record keeping.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1097	Ensure contractors and cooperators are managed properly in accordance with the terms and conditions of the agreement/contract.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-581	Evaluate the airspace surrounding the incident to identify airspace conflicts or impacts to air operations, such as military operating areas (MOA), military training routes (MTR), special-use airspace (SUA), visual flight rules (VFR) airways, or airports.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1391	Ensure the completion of cost analysis data on alternative control operations as required.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-759	Request additional communications services (e.g., telephone, satcom, microwave) when necessary.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-506	Evaluate and share all functional information for logistics with Area Command team members.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1316	Report all accidents or injuries to supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-800	Ensure that all claims are processed in accordance with incident agency procedures and policies.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-594	Determine coordination procedures for use by air organization with ground branches, divisions, groups, and other incident sections.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-341	Perform daily preventative maintenance checks.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1151	Ensure 2 ½ tree lengths distance from other personnel when felling and that all work areas are clear.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-519	Review delegation of authority for initial attack responsibility, aerial ignition operations, communication procedures, and other items that will impact incident air operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1329	Use Incident Command System (ICS) terminology, organization, and command structure.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-813	Ensure all tort claims are filed in the Incident Claims Case File Envelope, OF-314, and in the Incident Finance Package.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-13	Assemble and validate readiness of assigned personnel and equipment.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-354	Upon demobilization, report status to home unit including reassignment or ETA to home unit.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-101	Recon area of responsibility and assess feasibility of assigned objectives.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-826	Identify political, social, economic, and sensitive issues early and deal with them in a professional and timely manner.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-367	Complete required agency reports and Aircraft Contract Daily Diary information after each operational period for aircraft and submits to the Contracting Officers Representative (COR).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1177	"Ensure hazard trees are identified, communicated, and avoided until they are mitigated. This includes snags, hung up, and lodged trees.
If the hazard tree is not felled or removed, it shall be flagged, and no work shall be conducted within two tree lengths."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-114	Through established chain of command, assist the responsible land management agency and/or assigned Resource Advisor (READ), with the protection of natural, cultural, and other resources.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-661	Develop, update, or review, a mishap response plan; ensure plan is posted.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-839	Ensure compliance with established dispatch protocols.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-39	Return equipment and supplies to appropriate unit.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-127	Communicate effectively using multichannel radios. Use plain language and Incident Command System (ICS) terminology.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-674	Enforce all safety requirements for work area.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-421	Answer the telephone and radio; receive and relay orders for aircraft dispatches.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1409	Coordinate with local unit, OSC, and assigned aviation assets regarding aviation initial attack responses within and outside of the incident Temporary Flight Restriction. (TFR).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-687	Identify and assess risks or hazards	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-434	Review the Organizational Needs Analysis (ONA) for current and expected conditions of all incidents under the team’s command.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-981	Obtain information necessary to request or process a non-commercial logistical flight for personnel or cargo and flight follow to ensure flight has arrived safely.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-906	Obtain Firing Boss (FIRB) as complexity warrants.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-447	Conduct an After Action Review (AAR) with team members prior to release.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-994	Identify and evaluate stressful situations or problem areas and make adjustments to correct the situation.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1257	Utilize other alternatives to power saw felling when needed due to hazard tree complexity (e.g., heavy equipment, fireline explosives, burnout).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-741	Coordinate with FACL to establish incident facilities.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1004	Ensure reference guides/materials are available for each functional area.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-919	Ensure assigned resources have all necessary equipment and supplies to meet tactical objectives. Establish long-term, multiple-shift logistical needs. Plan ahead and think strategically.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-282	Use Look Up, Down and Around in the IRPG to help maintain situational awareness. Adjust actions accordingly.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-207	Adjust work assignments as needed to meet operational support.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-754	Prepare Incident Radio Communications Plan (ICS 205):	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1017	Set up expanded operations:	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-501	Participate in briefing with Agency Administrator(s).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1311	Ensure basic understanding of multichannel radio operation. Use plain language and ICS terminology.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-295	Provide financial summary information on current incident operations to the hosting agency representative, as well as to Command and General Staff (C&G).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-767	Ensure plan is independent of local frequencies to prevent conflict.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-514	Coordinate information sharing with personnel external to the IMT: local airport authority, media, landowners, local unit dispatch, unit aviation manager, adjacent incident personnel, and/or Area Command.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1324	Follow crew standard operating procedures (SOPs).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
